1.42573e+12	-1.49389e+11	0	6
-1.05658e+11	-2.87309e+12	0	7
-4.5036e+12	8.44265e+10	0	8
7.37307e+10	5.90596e+12	0	9
5.72605e+10	-8.68458e+09	0	1
8.34992e+10	6.88581e+10	0	2
4.41465e+10	1.4295e+11	0	3
5.83372e+10	2.20392e+11	0	4
2.22503e+11	7.46095e+11	0	5
1.4239e+12	-1.65916e+11	0	6
-1.17391e+11	-2.87263e+12	0	7
-4.50341e+12	9.38054e+10	0	8
8.19221e+10	5.90585e+12	0	9
-4.73702e+08	-5.79076e+10	0	1
1.07314e+11	1.4085e+10	0	2
8.97797e+10	1.19692e+11	0	3
9.74544e+10	2.06118e+11	0	4
2.44029e+11	7.39334e+11	0	5
1.42187e+12	-1.8242e+11	0	6
-1.29122e+11	-2.87213e+12	0	7
-4.50321e+12	1.03184e+11	0	8
9.01133e+10	5.90573e+12	0	9
-5.73836e+10	-7.71973e+09	0	1
9.84445e+10	-4.49773e+10	0	2
1.24893e+11	8.24083e+10	0	3
1.33322e+11	1.84971e+11	0	4
2.65351e+11	7.31952e+11	0	5
1.41966e+12	-1.989e+11	0	6
-1.4085e+11	-2.87158e+12	0	7
-4.50298e+12	1.12562e+11	0	8
9.83043e+10	5.9056e+12	0	9
-1.57488e+10	5.57213e+10	0	1
5.95915e+10	-9.03395e+10	0	2
1.45375e+11	3.54712e+10	0	3
1.64744e+11	1.57657e+11	0	4
2.86449e+11	7.23956e+11	0	5
1.41726e+12	-2.15353e+11	0	6
-1.52577e+11	-2.87098e+12	0	7
-4.50274e+12	1.2194e+11	0	8
1.06495e+11	5.90546e+12	0	9
5.29385e+10	2.34901e+10	0	1
2.58502e+09	-1.08179e+11	0	2
1.48829e+11	-1.56203e+10	0	3
1.90674e+11	1.25088e+11	0	4
3.07308e+11	7.15351e+11	0	5
1.41466e+12	-2.31776e+11	0	6
-1.64301e+11	-2.87033e+12	0	7
-4.50248e+12	1.31317e+11	0	8
1.14686e+11	5.90531e+12	0	9
3.07724e+10	-4.90646e+10	0	1
-5.52077e+10	-9.30481e+10	0	2
1.34852e+11	-6.48818e+10	0	3
2.10249e+11	8.83503e+10	0	4
3.27908e+11	7.06145e+11	0	5
1.41188e+12	-2.48169e+11	0	6
-1.76022e+11	-2.86963e+12	0	7
-4.50219e+12	1.40693e+11	0	8
1.22876e+11	5.90514e+12	0	9
-4.41995e+10	-3.74048e+10	0	1
-9.61667e+10	-4.95482e+10	0	2
1.05083e+11	-1.06544e+11	0	3
2.22818e+11	4.86694e+10	0	4
3.48233e+11	6.96347e+11	0	5
1.4089e+12	-2.64527e+11	0	6
-1.8774e+11	-2.86889e+12	0	7
-4.50189e+12	1.50069e+11	0	8
1.31066e+11	5.90497e+12	0	9
-4.32659e+10	3.84745e+10	0	1
-1.07795e+11	9.06335e+09	0	2
6.30062e+10	-1.35728e+11	0	3
2.27963e+11	7.36769e+09	0	4
3.68265e+11	6.85963e+11	0	5
1.40573e+12	-2.80851e+11	0	6
-1.99455e+11	-2.8681e+12	0	7
-4.50157e+12	1.59444e+11	0	8
1.39256e+11	5.90478e+12	0	9
3.19773e+10	4.82828e+10	0	1
-8.654e+10	6.49105e+10	0	2
1.35497e+10	-1.49012e+11	0	3
2.25514e+11	-3.41788e+10	0	4
3.87988e+11	6.75003e+11	0	5
1.40238e+12	-2.97136e+11	0	6
-2.11167e+11	-2.86726e+12	0	7
-4.50122e+12	1.68819e+11	0	8
1.47446e+11	5.90458e+12	0	9
5.2344e+10	-2.47974e+10	0	1
